time,left effort,right effort,x accel,y accel,z gyro,rangefinder,encoder left,encoder right,vel left,vel right
528.757,0.5923533,1.479571,322.2348,-433.2943,85446.11,79.86254,-5769.704,7371.401,-0.004569236,0.007677572
529.029,0.8115324,1.389387,339.3148,-204.9103,63816.11,15.84192,-5779.177,7386.674,-0.004506894,0.006942629
529.314,1.239242,0.9320754,436.4268,-342.5263,27556.11,11.68385,-5791.711,7402.914,-0.00590479,0.007062501
529.575,0.9840042,1.018593,502.7948,-298.1183,-16823.89,8.573883,-5805.728,7416.898,-0.006631202,0.00620707
529.874,0.5617898,1.484202,357.8588,-309.3423,19856.11,268.4536,-5822.096,7433.459,-0.009546786,0.01064245
530.162,0.4792677,1.521978,379.3308,-247.8543,86286.11,62.45704,-5833.374,7449.731,-0.004497262,0.007355137
530.442,0.3499082,1.511313,323.6988,-400.1103,99516.11,70.17182,-5841.687,7465.552,-0.003644329,0.007288659
530.726,0.9796179,1.024822,417.8828,-505.5183,37286.11,16.16838,-5846.972,7477.604,-0.0009724666,0.002489588
530.989,1.148894,0.9448858,381.2828,-235.6543,-9333.893,15.84192,-5853.737,7485.433,-0.004672332,0.004673252
531.255,0.9448858,1.148894,445.6988,-375.7103,-8773.893,16.16838,-5866.466,7497.741,-0.006248103,0.006185603
531.536,0.9527821,1.086826,455.9468,-215.6463,12086.11,17.45704,-5881.223,7513.305,-0.006606737,0.00703206
531.803,0.7941229,1.448987,472.0508,-404.0143,11526.11,19.41581,-5895.948,7528.577,-0.006664938,0.007027612
532.069,0.6108313,1.47836,431.0588,-194.1743,67526.11,66.4433,-5908.127,7544.076,-0.00508591,0.007509563
532.365,0.6599881,1.479823,396.4108,-376.6863,76766.11,56.9244,-5918.761,7561.024,-0.004418117,0.007264166
532.651,0.8281334,1.457357,366.1548,-436.7103,58706.11,97.5945,-5929.104,7577.231,-0.004960265,0.007500441
532.933,0.946925,1.315518,549.6428,-332.7663,27416.11,79.60481,-5941.349,7592.762,-0.00610749,0.007313229
533.242,0.7303461,1.432569,402.2668,-304.9503,43726.11,23.81443,-5956.653,7610.549,-0.005982165,0.007191783
533.508,0.7675618,1.444954,315.4028,-311.2943,53316.11,22.31959,-5968.511,7626.241,-0.005375132,0.007248603
533.788,0.7303461,1.432569,345.6588,-424.0223,61716.11,19.07216,-5980.4,7642.48,-0.006276998,0.008813591
534.054,0.7364856,1.434492,348.0988,-282.0143,53946.11,16.16838,-5991.163,7657.753,-0.004947234,0.006939476
534.341,0.6997108,1.450425,417.8828,-402.5503,58846.11,138.0069,-6002.601,7674.089,-0.005488288,0.007960119
534.65,0.800384,1.428641,468.1469,-371.3183,54296.11,104.3127,-6014.556,7691.489,-0.005183735,0.00747331
534.92,0.901862,1.251019,432.0348,-256.1503,31966.11,14.79381,-6026.67,7706.762,-0.005903154,0.006986661
535.183,0.9450268,1.144165,414.4668,-218.5743,25806.11,13.41924,-6039.945,7722.066,-0.006260636,0.007101835
535.469,0.9452323,1.139479,394.4588,-273.2303,13836.11,13.05842,-6055.348,7738.822,-0.006680402,0.007160049
535.729,0.8410825,1.336345,439.3548,-348.3823,7536.107,10.30928,-6069.429,7754.257,-0.006496697,0.007158398
535.99,0.6382827,1.470486,388.1148,-420.1183,31196.11,8.230241,-6082.833,7769.433,-0.005710993,0.006853374
536.293,0.5746036,1.481825,372.0108,-194.1743,62696.11,179.5189,-6095.27,7786.478,-0.005346308,0.007871055
536.577,0.691345,1.483708,339.8028,-325.9343,77536.11,91.52921,-6105.098,7802.331,-0.004324286,0.007206233
536.885,0.8308531,1.289436,404.2188,-359.6063,64726.11,17.80069,-6116.343,7819.44,-0.006002508,0.008821868
537.152,0.8515081,1.357557,379.3308,-409.8703,39526.11,16.49484,-6128.007,7834.648,-0.005518653,0.006835821
537.414,0.8445095,1.343402,409.5868,-340.0863,29726.11,16.49484,-6140.444,7849.825,-0.005814884,0.006954238
537.694,0.5969059,1.479171,372.9868,-317.6383,43096.11,17.13058,-6153.849,7865.968,-0.007072303,0.00862879
537.982,0.5375051,1.490731,348.0988,-405.9663,69556.11,88.83161,-6165.126,7882.111,-0.004610691,0.007187414
538.269,0.5453961,1.488292,480.8348,-224.4303,82226.11,47.04467,-6174.438,7897.964,-0.004070303,0.007364101
538.572,0.8279374,1.282581,455.4588,-374.7343,45126.11,16.1512,-6184.91,7914.623,-0.004846801,0.006641006
538.834,0.8912355,1.258214,383.2348,-455.7423,20906.11,16.16838,-6196.929,7928.896,-0.005860274,0.006636871
539.105,0.8938154,1.245421,458.8748,-415.7263,27556.11,13.76289,-6210.365,7944.105,-0.006634441,0.007589982
539.383,0.9662877,1.048437,330.5308,-300.0703,27696.11,9.621993,-6224.382,7960.442,-0.006213697,0.007050156
539.648,1.278304,0.8378034,539.8828,-390.3503,-4363.893,5.292096,-6238.655,7976.069,-0.006746295,0.006866635
539.92,0.5046422,1.504946,404.7068,-351.7983,24476.11,46.85567,-6253.091,7990.987,-0.005848486,0.007041336
540.223,0.5046422,1.504946,346.6348,-383.0303,85096.11,76.97594,-6263.755,8008.033,-0.003994119,0.007157598
540.518,0.8514997,1.378077,360.7868,-357.1663,58006.11,387.1306,-6273.391,8024.272,-0.005783298,0.008583708
540.796,0.9483221,1.251255,473.5148,-321.0543,16986.11,17.13058,-6285.957,8039.287,-0.007269197,0.008162157
541.065,0.7497241,1.43267,328.5788,-432.8063,43516.11,17.7835,-6299.231,8054.561,-0.005716085,0.007085996
541.337,0.5923533,1.479571,370.5468,-295.1903,69136.11,90.4811,-6310.702,8070.381,-0.005236961,0.007796813
541.648,0.5969059,1.479171,301.7388,-207.3503,73686.11,121.0825,-6321.497,8087.942,-0.004639884,0.007793237
541.933,0.6448174,1.478719,296.3708,-437.1983,80056.11,99.15807,-6330.841,8103.602,-0.004339212,0.007313412
542.218,0.9103575,1.199228,282.2188,-439.1503,55346.11,16.80412,-6340.991,8119.293,-0.00469444,0.00671612
542.498,0.936563,1.146968,367.6188,-370.3423,30006.11,13.76289,-6353.977,8135.018,-0.005999806,0.006831462
542.761,0.936563,1.146968,359.3228,-419.6303,12506.11,12.04467,-6367.573,8150.354,-0.006410727,0.007004478
543.022,0.9630626,1.055688,410.5628,-351.3103,14536.11,9.621993,-6381.687,8165.628,-0.006467891,0.007060459
543.304,0.9615481,1.059396,347.1228,-385.4703,11176.11,5.945017,-6397.378,8182.384,-0.006820429,0.007058591
543.575,0.7059082,1.465409,323.2108,-331.7903,28256.11,139.0206,-6411.685,8198.268,-0.006341839,0.007646139
543.882,0.5375051,1.490731,356.3948,-421.5823,67456.11,185.6014,-6424.638,8215.668,-0.005332757,0.007821376
544.189,0.5298234,1.493432,331.5068,-240.0463,87546.11,74.53608,-6434.82,8232.681,-0.003967702,0.006986098
544.474,0.8297277,1.366491,413.0028,-377.6623,66336.11,17.7835,-6443.745,8248.404,-0.004084002,0.006508934
544.757,0.9317525,1.196182,468.6348,-331.3023,22236.11,16.16838,-6456.054,8264.258,-0.007275498,0.008755337
545.025,0.6940785,1.422261,487.6668,-319.5903,11386.11,12.73196,-6469.651,8279.53,-0.006621507,0.007330154
545.301,0.5702838,1.482551,386.6508,-436.7103,53456.11,63.33333,-6482.732,8295.448,-0.005198892,0.007090049
545.608,0.5414248,1.489478,337.8508,-356.6783,86566.11,274.7423,-6493.721,8312.622,-0.004901535,0.008326434
545.887,0.9679979,1.044894,335.8988,-357.1663,82226.11,88.12714,-6502.517,8328.186,-0.003953571,0.007084227
546.153,1.028024,0.9775202,438.8668,-270.3023,5576.107,16.80412,-6513.988,8342.686,-0.005900647,0.006490712
546.436,1.176667,0.9374624,483.7628,-254.6863,-11433.89,22.62887,-6529.422,8357.732,-0.006839419,0.006251448
546.7,0.9259918,1.267985,474.4908,-401.5743,-5833.893,23.23024,-6544.276,8372.199,-0.006719113,0.006718221
546.965,0.6788897,1.467352,380.7948,-259.5663,25246.11,27.62887,-6558.711,8387.279,-0.006125777,0.00700956
547.249,0.6639234,1.472666,392.0188,-416.7023,59616.11,68.7457,-6570.698,8403.584,-0.004887728,0.007125484
547.524,0.5660125,1.483344,347.6108,-405.9663,77676.11,63.76289,-6580.686,8419.275,-0.004354654,0.007063046
547.82,0.5660125,1.483344,392.5068,-400.1103,93426.11,60.91065,-6590.095,8435.934,-0.004704371,0.008588731
548.113,0,0,415.4428,-586.0383,71096.11,213.0584,-6598.956,8450.853,-0.003410137,0.00558557
548.414,1.041407,0.969773,464.7308,-217.1103,-2333.892,79.41581,-6606.883,8459.616,-0.004936109,0.004934328
548.693,0.9508688,1.095123,392.5068,-417.1903,11246.11,19.07216,-6620.351,8473.085,-0.007516975,0.007694065
548.957,0.9448093,1.153666,388.1148,-276.1583,29866.11,21.34021,-6633.754,8488.035,-0.006161365,0.006925421
549.223,0.8660661,1.386021,426.1788,-183.9263,24826.11,19.07216,-6647.353,8503.856,-0.006041916,0.007099874
549.512,0.7248801,1.424569,391.0428,-330.8143,45826.11,105.9622,-6661.498,8521.127,-0.006098273,0.007739467
549.799,0.5789708,1.481163,371.5228,-290.3103,59616.11,52.47423,-6673.709,8537.851,-0.004922786,0.007209666
550.078,0.5375051,1.490731,375.4268,-400.5983,84536.11,116.7354,-6683.215,8553.606,-0.003923449,0.007204234
550.378,0.9131233,1.287572,353.9548,-234.6783,69696.11,21.01375,-6692.527,8570.2,-0.003923085,0.006556219
550.649,0.9447968,1.158481,435.4508,-374.2463,16356.11,19.39862,-6704.513,8584.99,-0.006201844,0.006788864
550.921,0.9500106,1.099346,404.2188,-337.6463,676.1077,18.41924,-6719.046,8600.07,-0.006902504,0.007077991
551.204,0.9500106,1.099346,318.8188,-306.4143,16426.11,17.7835,-6734.383,8616.438,-0.006371882,0.007015892
551.466,0.9495743,1.219362,443.7468,-321.5423,16146.11,15.4811,-6748.27,8632.033,-0.006310416,0.007069225
551.75,0.5746036,1.481825,402.2668,-237.6063,16986.11,107.7491,-6763.543,8648.24,-0.007941705,0.008759416
552.03,0.5375051,1.490731,332.4828,-316.6623,79986.11,77.95532,-6774.853,8663.868,-0.004376602,0.006945246
552.31,0.6251472,1.47813,341.7548,-341.0623,90276.11,131.5807,-6783.617,8679.238,-0.003850129,0.00711854
552.613,0.9630626,1.055688,416.4188,-215.6463,58496.11,124.6048,-6793.992,8695.961,-0.005305052,0.007464537
552.878,0.9421987,1.21844,417.8828,-366.4383,20836.11,16.82131,-6806.398,8711.17,-0.005945451,0.006878071
553.144,0.9413898,1.21309,332.4828,-363.0223,18176.11,15.49828,-6820.317,8726.829,-0.006292157,0.006874764
553.434,0.5046422,1.504946,407.1468,-208.3263,28536.11,16.49484,-6834.914,8743.81,-0.005531867,0.007277007
553.717,0.5080733,1.503106,441.7948,-381.0783,78726.11,76.59794,-6845.225,8759.76,-0.00401583,0.00686765
554.007,0.5534923,1.486115,386.1628,-272.7423,86496.11,174.7251,-6854.117,8775.741,-0.004011964,0.007443991
554.304,0.9662877,1.048437,284.1708,-288.8463,55976.11,10.65292,-6863.816,8791.884,-0.004417667,0.006335366
554.572,0.956145,1.074758,430.0828,-264.9343,7396.107,10.30928,-6876.157,8806.48,-0.006216964,0.00679719
554.838,0.9817791,1.021678,452.0428,-262.9823,8166.107,9.278351,-6890.237,8821.592,-0.006329269,0.006852014
555.123,0.9817791,1.021678,415.4428,-279.0863,19786.11,6.941581,-6905.801,8838.219,-0.006211672,0.006850256
555.386,0.7265486,1.412573,345.6588,-345.4543,25316.11,3.006873,-6919.398,8853.653,-0.005685622,0.006730961
555.676,0.6944166,1.415752,427.6428,-352.7743,76556.11,85.30928,-6932.287,8870.086,-0.006378597,0.008755524
555.958,0.6484235,1.471169,381.2828,-316.1743,67036.11,149.4673,-6942.823,8885.81,-0.004927095,0.007417869
556.238,0.7054591,1.45176,440.3308,-327.3983,50586.11,102.7835,-6953.199,8901.276,-0.00503961,0.006894461
556.522,0.9840042,1.018593,398.3628,-308.8543,15796.11,14.811,-6965.217,8916.613,-0.005499418,0.006483839
556.785,0.5923533,1.479571,391.5308,-438.6623,33296.11,15.84192,-6978.493,8931.274,-0.005730093,0.006771928
557.057,0.5702838,1.482551,343.7068,-408.4063,75156.11,97.01031,-6989.448,8947.03,-0.004570265,0.007171828
557.366,0.6349007,1.478297,370.0588,-391.3263,78026.11,74.5189,-6999.888,8964.173,-0.004278635,0.006707049
557.662,0.7710814,1.428384,346.6348,-288.3583,53876.11,157.5773,-7010.456,8980.54,-0.005315685,0.007624606
557.953,0.863732,1.284343,418.8588,-364.9743,48626.11,185.8591,-7022.442,8997.038,-0.005831864,0.007680139
558.24,0.9448858,1.148894,371.0348,-411.3343,25736.11,18.43643,-7035.976,9013.246,-0.005828866,0.006696549
558.511,0.9448093,1.153666,510.1148,-354.7263,4876.107,18.76289,-7050.153,9028.713,-0.006692425,0.007098954
558.799,0.8261572,1.291809,390.5548,-415.2383,20486.11,18.10997,-7065.587,9045.467,-0.008073083,0.008994946
559.065,0.6349007,1.478297,457.4108,-430.3663,25876.11,16.82131,-7078.701,9061.191,-0.005590563,0.006859598
559.337,0.5660125,1.483344,372.4988,-431.8303,52476.11,61.47766,-7090.526,9076.399,-0.004837968,0.006796901
559.635,0.5660125,1.483344,342.2428,-191.2463,82366.11,171.2027,-7100.547,9092.769,-0.005355402,0.009154264
559.922,0.8385473,1.294007,346.6348,-207.8383,67736.11,96.08247,-7110.053,9108.524,-0.004545136,0.006962465
560.196,0.872157,1.274887,453.0188,-263.4703,38546.11,15.4811,-7121.491,9123.83,-0.005751859,0.007304224
560.479,0.9198217,1.244571,395.9228,-374.2463,32176.11,13.0756,-7135.088,9140.166,-0.005691456,0.006784794
560.744,0.9082477,1.250682,494.0108,-361.5583,19856.11,9.278351,-7148.687,9155.762,-0.006032722,0.006781587
561.028,0.6535522,1.471605,352.4908,-412.7983,35746.11,181.5979,-7163.089,9172.227,-0.006373449,0.007697226
561.335,0.6448174,1.478719,324.6748,-370.8303,66266.11,83.76289,-7175.784,9189.723,-0.004879028,0.007348553
561.639,0.6448174,1.478719,315.4028,-381.5663,73126.11,158.9691,-7186.9,9207.122,-0.00470338,0.007400216
561.913,0.8834762,1.272488,386.1628,-282.5023,47016.11,43.81443,-7197.147,9222.331,-0.004645473,0.006421632
562.201,0.8745115,1.281338,405.6828,-329.8383,24336.11,21.34021,-7210.197,9238.119,-0.005559379,0.006532986
562.467,0.8745115,1.281338,442.2828,-379.1263,24756.11,19.07216,-7223.344,9252.974,-0.005844093,0.006529897
562.747,0.829204,1.29873,320.7708,-396.2063,28326.11,17.7835,-7237.489,9268.795,-0.007158315,0.008246379
563.012,0.5789708,1.481163,373.4748,-348.8703,48556.11,15.13746,-7249.733,9284.066,-0.005036215,0.006752534
563.289,0.5702838,1.482551,385.6748,-325.9343,85726.11,54.0378,-7260.043,9299.984,-0.004346334,0.007094216
563.584,0.8533507,1.28784,366.1548,-293.7263,64936.11,67.61169,-7270.129,9316.546,-0.004460155,0.006802863
563.867,0.8793873,1.294308,403.7308,-317.1503,27486.11,72.28522,-7282.341,9332.303,-0.005715277,0.006685143
564.13,0.858491,1.28603,460.8268,-288.8463,18036.11,13.41924,-7295.294,9347.061,-0.005710881,0.006569505
564.413,0.7971462,1.399184,467.6588,-289.3343,20696.11,12.04467,-7309.439,9362.881,-0.005765981,0.00656448
564.676,0.5414248,1.489478,390.5548,-404.5023,68646.11,11.01375,-7321.006,9377.992,-0.004507735,0.006561422
564.958,0.5453961,1.488292,363.7148,-260.5423,84396.11,102.0619,-7330.351,9393.749,-0.004048282,0.007073258
565.267,0.8109556,1.42204,336.3868,-351.3103,70676.11,84.96564,-7340.017,9410.472,-0.004217967,0.006782608
565.544,0.8611292,1.292666,368.5948,-210.7663,34276.11,64.62199,-7350.973,9425.647,-0.00529772,0.006720576
565.825,0.8611292,1.292666,364.6908,-446.4703,37566.11,11.70103,-7363.088,9441.469,-0.005352907,0.008199795
566.096,0.8889658,1.198105,398.3628,-310.8063,35536.11,9.278351,-7376.814,9457.097,-0.005578055,0.006660545
566.362,0.980509,0.7811441,429.1068,-321.0543,4036.108,6.941581,-7390.057,9471.951,-0.006143583,0.006316011
566.64,0.8879394,1.28519,459.8508,-349.8463,-4153.893,3.659794,-7404.396,9486.063,-0.007336627,0.006026823
566.924,0.5115607,1.501331,361.7628,-412.3103,60106.11,265.2062,-7417.188,9501.434,-0.005569909,0.007617175
567.201,0.4735154,1.526869,346.6348,-344.9663,88876.11,58.05842,-7425.888,9516.416,-0.00340901,0.00641858
567.509,0,0,422.2748,-838.3344,65006.11,97.64605,-7433.653,9532.012,-0.002328226,0.004940382
567.779,1.034601,0.9735177,394.9468,-380.5903,-2123.892,89.0378,-7439.549,9539.325,-0.004141686,0.004255205
568.045,0.9448093,1.153666,401.7788,-305.4383,10126.11,17.14777,-7451.407,9551.506,-0.005502185,0.005843439
568.325,0.533638,1.492049,387.6268,-251.2703,20976.11,15.15464,-7465.229,9566.907,-0.005725432,0.006462589
568.607,0.4883446,1.515112,368.5948,-469.8943,67526.11,104.3643,-7476.347,9582.76,-0.004420754,0.007141218
568.897,0.5012677,1.506851,379.3308,-412.3103,79006.11,137.9897,-7485.304,9598.323,-0.003795379,0.006797695
569.197,0.5833852,1.480567,352.4908,-452.3263,83486.11,129.6392,-7493.843,9614.208,-0.00356605,0.006735778
569.469,0.9462379,1.125687,562.3308,-195.6383,36096.11,13.0756,-7502.929,9628.708,-0.004357472,0.006110065
569.752,0.9500106,1.099346,455.9468,-381.0783,12506.11,11.68385,-7516.301,9643.885,-0.007464528,0.008031866
570.019,0.9538374,1.082752,451.5548,-272.7423,16846.11,13.0756,-7530.156,9658.707,-0.006274634,0.00672949
570.28,0.9448093,1.153666,388.6028,-373.7583,21746.11,9.278351,-7543.593,9673.785,-0.005933557,0.006609965
570.564,0.9472339,1.116719,390.0668,-416.2143,13416.11,6.28866,-7557.995,9690.25,-0.006041856,0.006830892
570.827,0.8660661,1.386021,432.5228,-364.9743,12016.11,49.69072,-7571.787,9705.17,-0.006040783,0.006716543
571.104,0.4484457,1.555011,355.4188,-354.7263,85446.11,109.0722,-7583.321,9720.894,-0.004118428,0.006882572
571.4,0.5187019,1.497976,316.8668,-400.1103,93286.11,16.49484,-7591.474,9736.907,-0.002989163,0.006091125
571.663,0.9060032,1.301948,391.0428,-221.0143,54786.11,13.76289,-7599.464,9750.408,-0.003946135,0.005804748
571.927,1.031284,0.9754869,487.1788,-206.8623,9496.107,11.70103,-7610.678,9764.07,-0.005520331,0.005916471
572.205,0.9796179,1.024822,400.3148,-384.9823,12996.11,10.65292,-7625.145,9778.956,-0.005967355,0.006362449
572.474,0.5046422,1.504946,370.0588,-327.8863,51916.11,71.46048,-7638.098,9794.196,-0.005066415,0.006808102
572.767,0.5298234,1.493432,334.4348,-365.4623,86776.11,88.14433,-7647.829,9810.051,-0.00371347,0.006470441
573.074,0.5494189,1.487171,364.2028,-280.5503,83626.11,188.1443,-7656.303,9826.097,-0.00359816,0.006860616
573.341,0.7497241,1.43267,356.3948,-232.7263,51636.11,16.80412,-7664.326,9839.791,-0.003764257,0.005791165
573.618,0.9449637,1.168234,352.0028,-344.9663,30426.11,13.0756,-7675.765,9853.968,-0.006460841,0.007414219
573.884,0.9448858,1.148894,406.6588,-346.9183,4526.107,11.34021,-7688.879,9868.403,-0.005838438,0.006064761
574.152,0.956145,1.074758,380.7948,-239.5583,2636.108,8.556701,-7702.896,9883.16,-0.005891841,0.006283044
574.428,0.7248801,1.424569,410.5628,-294.2143,5086.107,5.292096,-7717.459,9898.596,-0.006056467,0.006283425
574.694,0.5375051,1.490731,313.9388,-375.2223,48836.11,97.09622,-7729.8,9913.127,-0.00510292,0.006729125
574.99,0.5375051,1.490731,380.3068,-360.0943,79426.11,156.4433,-7739.821,9928.593,-0.003979349,0.006723962
575.299,0.7364856,1.434492,356.3948,-389.8623,70606.11,80.32646,-7749.133,9944.606,-0.003641109,0.006326533
575.566,0.9448093,1.153666,349.5628,-425.9743,29586.11,14.12371,-7759.09,9958.236,-0.004815233,0.005765385
575.829,0.7864872,1.344567,365.6668,-407.4303,26716.11,13.41924,-7771.141,9972.317,-0.005483772,0.006378372
576.106,0.5187019,1.497976,292.4668,-376.6863,44986.11,11.01375,-7783.288,9987.365,-0.004362363,0.006039674
576.386,0.5453961,1.488292,363.2268,-341.0623,67386.11,81.32302,-7792.761,10001.8,-0.004023928,0.006370514
576.691,0.6061454,1.478566,348.5868,-333.2543,68506.11,71.46048,-7802.363,10017.46,-0.005252048,0.008604113
576.983,0.8921263,1.23939,354.4428,-363.9983,50306.11,75.0,-7812.288,10032.73,-0.004412433,0.006311455
577.254,0.7864872,1.344567,474.4908,-326.9103,23286.11,17.13058,-7823.887,10046.91,-0.005080289,0.005971835
577.54,0.6763321,1.417918,404.7068,-252.2463,24756.11,16.1512,-7836.679,10061.93,-0.006528566,0.007756159
577.806,0.7409122,1.454746,382.2588,-328.8623,52056.11,15.15464,-7847.441,10076.07,-0.004350373,0.006023593
578.073,1.415241,0.767492,501.8188,-384.9823,21116.11,10.65292,-7858.428,10090.28,-0.005072247,0.00607656
578.354,0.7971462,1.399184,310.5228,-108.2863,-26903.89,5.618556,-7872.251,10103.59,-0.005737592,0.00523779
578.623,0.6484235,1.471169,389.5788,-284.4543,36796.11,48.47079,-7884.656,10117.09,-0.004955191,0.005957706
578.921,0.5878463,1.480037,421.7868,-280.0623,61786.11,139.8282,-7895.837,10132.81,-0.004563818,0.006791325
579.232,0.6061454,1.478566,364.2028,-426.9503,64936.11,128.0584,-7906.052,10149.02,-0.004172753,0.006620769
579.516,0.855043,1.374865,444.7228,-324.4703,41696.11,20.05155,-7915.912,10163.33,-0.004392303,0.005894601
579.781,0.855043,1.374865,413.4908,-350.8223,35606.11,19.39862,-7926.963,10177.15,-0.00488971,0.006060343
580.062,0.7889259,1.418133,355.9068,-289.3343,39386.11,17.7835,-7939.53,10192.52,-0.004944582,0.006111281
580.35,0.5969059,1.479171,438.3788,-249.8063,60176.11,231.0825,-7951.001,10208.31,-0.004886599,0.007328215
580.654,0.5878463,1.480037,402.2668,-281.5263,65636.11,99.53608,-7961.086,10224.13,-0.004715857,0.007546381
580.949,0.7229521,1.469342,371.5228,-359.6063,61506.11,117.543,-7970.333,10239.11,-0.00415958,0.006599521
581.223,0.9399563,1.202498,393.4828,-288.3583,33716.11,16.16838,-7980.612,10253.26,-0.004822133,0.005986501
581.507,0.9399563,1.202498,396.8988,-308.8543,5156.107,17.13058,-7994.242,10268.11,-0.005708161,0.006042356
581.772,0.8173377,1.271147,368.1068,-411.8223,11456.11,16.82131,-8008.0,10282.51,-0.00581635,0.006093318
582.047,0.8514997,1.378077,389.0908,-315.1983,23356.11,16.49484,-8021.114,10297.5,-0.005313615,0.006531702
582.33,0.6775279,1.452833,457.8988,-313.2463,28186.11,15.49828,-8034.036,10312.8,-0.004925324,0.005973444
582.595,0.6735068,1.466535,342.2428,-358.1423,25456.11,14.79381,-8044.991,10326.3,-0.004535875,0.005642186
582.881,0.6015034,1.478836,375.9148,-411.3343,54576.11,111.2543,-8055.721,10340.51,-0.004201919,0.00608005
583.197,0.5702838,1.482551,436.4268,-430.8543,66476.11,73.1787,-8066.096,10356.62,-0.003647058,0.005967912
583.478,0.844232,1.37417,375.4268,-328.8623,61296.11,89.93127,-8075.149,10371.06,-0.004030251,0.006185966
583.76,0.8856796,1.278827,414.4668,-232.2383,30216.11,90.65292,-8085.783,10385.82,-0.005189285,0.00783746
584.023,0.8856796,1.278827,465.2188,-373.2703,16846.11,16.80412,-8098.961,10399.86,-0.005406833,0.006068161
584.286,0.6726952,1.459167,378.8428,-370.3423,37776.11,15.84192,-8111.528,10414.11,-0.005019147,0.006010274
584.581,0.5702838,1.482551,357.3708,-352.7743,53036.11,66.89003,-8123.225,10429.73,-0.005567055,0.007605941
584.871,0.5702838,1.482551,417.3948,-320.5663,61296.11,161.5979,-8133.052,10444.39,-0.004185953,0.006388295
585.152,0.5833852,1.480567,368.5948,-406.4543,69416.11,59.77663,-8141.881,10458.7,-0.003689113,0.005946305
585.455,0.8823826,1.28644,444.2348,-271.7663,41766.11,17.7835,-8152.159,10474.23,-0.004457004,0.006054986
585.727,0.9001881,1.245021,413.9788,-362.5343,6136.107,61.6323,-8164.532,10488.09,-0.005940468,0.006272254
585.998,0.8912355,1.258214,408.1228,-312.7583,11036.11,18.76289,-8177.904,10502.26,-0.005938554,0.006214358
586.28,0.7434755,1.43056,455.4588,-356.1903,9846.107,18.43643,-8191.695,10517.31,-0.005386851,0.005991498
586.546,0.6997787,1.430352,397.8748,-329.8383,38756.11,17.47423,-8203.843,10531.26,-0.004833314,0.005933838
586.809,0.6433334,1.470796,362.7388,-393.2783,55696.11,16.80412,-8214.024,10545.28,-0.004118874,0.005874596
587.082,0.6300034,1.478182,384.6988,-183.9263,62696.11,54.89691,-8223.658,10559.75,-0.004005509,0.006147991
587.377,0.6108313,1.47836,395.9228,-275.6703,58566.11,161.4089,-8233.809,10575.12,-0.004444082,0.006472432
587.7,0.9754869,1.031284,340.7788,-129.2703,6836.107,147.7835,-8240.51,10585.01,-0.003014266,0.003398112
587.975,0.949218,1.103617,448.1388,-309.3423,-14373.89,107.2165,-8250.951,10595.58,-0.005371323,0.005258382
588.261,0.8485643,1.340585,389.0908,-263.9583,16566.11,116.1856,-8264.87,10609.88,-0.005916539,0.006406263
588.558,0.6349007,1.478297,390.5548,-367.4143,49396.11,23.81443,-8278.177,10626.09,-0.004707281,0.006130915
588.838,0.5969059,1.479171,372.4988,-326.4223,63186.11,228.3849,-8288.488,10641.14,-0.004650313,0.007005322
589.123,0.6155606,1.478219,371.5228,-314.7103,64586.11,144.2955,-8297.93,10655.93,-0.004102695,0.006398547
589.432,0.7529658,1.458437,303.6908,-416.7023,63186.11,188.299,-8307.95,10671.49,-0.004209892,0.006449866
589.719,0.7242331,1.430704,398.3628,-157.0863,49816.11,22.92096,-8318.229,10686.18,-0.004098549,0.005792616
589.999,0.872157,1.274887,360.7868,-367.9023,18736.11,17.7835,-8329.409,10700.91,-0.004968891,0.005842833
590.288,0.9015035,1.28933,478.3948,-281.0383,6766.107,100.8763,-8343.555,10715.89,-0.006276729,0.006496763
590.552,0.8368443,1.303197,366.6428,-433.7823,-793.8923,23.21306,-8357.185,10729.78,-0.005839015,0.005837362
590.816,0.855043,1.374865,453.0188,-360.0943,46.10767,24.38144,-8370.428,10743.54,-0.005618223,0.005889299
591.104,0.6535522,1.471605,354.4428,-430.3663,46876.11,23.50515,-8383.574,10758.68,-0.004579619,0.005942602
591.376,0.5702838,1.482551,369.5708,-359.6063,64026.11,22.64605,-8393.627,10773.08,-0.003814594,0.005774734
591.685,0.5576161,1.485126,325.6508,-372.7823,72006.11,100.6014,-8403.455,10788.91,-0.004684053,0.007512971
591.976,0.6702935,1.480872,409.0988,-252.2463,64656.11,60.05154,-8412.734,10803.6,-0.003865167,0.005879408
592.261,0.8405634,1.285057,380.7948,-237.6063,35606.11,16.80412,-8423.528,10818.29,-0.004623437,0.005820518
592.536,0.8586951,1.371764,417.3948,-429.8783,27556.11,115.1031,-8435.74,10832.95,-0.005438752,0.006526501
592.801,0.8377045,1.329302,490.5948,-308.3663,21256.11,16.16838,-8448.274,10847.07,-0.00543632,0.006088679
593.071,0.641974,1.46294,392.5068,-408.4063,14466.11,15.13746,-8461.195,10861.7,-0.005595214,0.006141892
593.35,0.533638,1.492049,402.7548,-452.8143,46526.11,16.16838,-8472.859,10876.52,-0.004127781,0.005865794
593.639,0.533638,1.492049,367.6188,-392.7903,65356.11,244.0893,-8482.59,10891.14,-0.004232699,0.006677236
593.927,0.5534923,1.486115,372.4988,-362.5343,75716.11,149.5189,-8491.387,10905.61,-0.003850826,0.006511217
